user_id;image_id;tag;rate_1;rate_2
611;15;golden;2;2
611;15;warm;3;3
611;15;nässe;2;2
611;15;alleine;3;3
611;16;simpel;2;2
611;16;rot;2;2
611;16;minimalistisch;2;1
611;9;regen;2;2
611;9;paar;2;2
611;9;golden;2;2
611;12;schönheit;2;2
611;12;friedlich;3;3
611;12;ruhe;3;3
611;4;ruhe;3;3
611;4;romatik;3;2
611;4;mehr;1;1
611;4;sonnenuntergang;2;2
611;4;ausklang;2;2
611;8;regen;2;2
611;8;blüten;2;1
611;8;nachdenklich;3;3
611;8;beruhigend;3;3
611;8;geschmackvoll;2;2
611;7;paar;2;2
611;7;liebe;2;2
611;7;friedlich;3;3
611;7;frühling;2;1
611;7;picknick;2;2
611;7;relaxen;3;3
611;13;landschaft;2;2
611;13;wüste;2;2
611;13;einsamkeit;3;3
611;13;ruhe;3;3
611;17;meer;2;2
611;17;sonnenuntergang;2;2
611;17;segeln;2;2
611;17;blau;2;2
611;17;ruhe;3;3
611;17;stille;2;2
649;1;sonne;2;2
649;1;wärme;3;3
649;2;romantik;3;3
649;2;liebe;3;3
649;2;beziehung;2;2
649;2;herbst;2;2
649;2;wärme;3;3
649;2;paar;2;2
649;2;regen;2;2
649;2;leibe;1;1
649;2;#;1;1
649;3;leibe;1;1
649;3;rot;2;2
649;3;hass;3;3
649;3;gelb;2;2
649;3;weihnachten;2;2
649;3;beziehung;1;1
649;9;wärme;3;3
649;9;herbst;2;2
649;9;leibe;1;1
649;9;beziehung;2;2
649;16;rot;2;2
649;16;kunst;1;1
649;16;leere;2;2
649;14;weiß;2;2
649;14;modern;1;1
649;14;stadt;2;2
649;14;ecken;1;1
649;14;kanten;2;1
649;13;urlaub;2;2
649;13;beziehung;1;1
649;13;erinnerungen;2;1
649;13;wärme;2;3
649;13;sonne;2;2
649;13;bergen;1;1
649;13;wüste;2;2
649;13;sand;2;2
649;12;traurig;3;3
649;12;bunt;2;2
649;12;bluemen;2;1
649;12;farben;2;2
649;12;ferne;2;2
649;11;urlaub;2;2
649;11;rot;2;1
649;11;haus;2;2
649;11;erinnerung;2;1
649;11;blau;2;2
649;5;herbst;2;2
649;5;kälte;3;3
649;5;regen;2;2
649;5;bunt;2;2
649;5;trauer;3;3
649;10;leibe;2;1
649;10;paar;2;2
649;10;herbst;2;2
649;10;wald;2;2
649;10;wärme;3;3
649;10;but;1;1
649;8;magisch;2;3
649;8;weiß;2;1
649;8;liebe;3;2
649;4;urlaub;2;2
649;4;sonne;2;2
649;4;wasser;2;2
649;4;wärme;3;3
649;4;weinnerungen;1;1
649;4;familie;1;1
649;4;paar;1;1
649;4;bote;2;2
649;7;zweisamkeit;2;3
649;7;liebe;2;2
649;7;paar;2;2
649;7;beziehung;2;2
649;7;grau;1;1
649;7;grün;2;2
649;7;wärme;3;3
649;7;bunt;2;2
649;18;herbst;2;2
649;18;bunt;2;2
649;18;einsam;3;3
649;18;wasser;2;2
649;18;velassen;3;3
649;15;romantisch;3;3
649;15;herbst;2;2
649;15;einnerungen;2;1
649;15;urlaub;2;2
649;15;stadt;2;2
649;15;spaziewren;2;2
649;15;zweisamkeit;2;3
649;15;wasser;2;2
649;15;regen;2;2
649;15;regnschirm;2;2
649;17;sonne;2;2
649;17;wärme;3;3
649;17;himel;1;1
649;17;bit;1;1
649;17;meer;2;2
649;17;erinnerunege;2;1
649;17;urlaub;2;2
649;17;zweisamkeit;2;3
649;17;blick;2;1
673;1;warm;3;3
673;1;angenehm;3;3
673;1;chaotisch;3;3
673;1;interessiert;3;3
673;2;verträumt;3;3
673;2;romantisch;3;3
673;2;wärme;3;3
673;2;angenehm;2;2
673;2;sommernacht;2;2
673;2;liebevoll;3;3
673;3;unruhig;3;3
673;3;verwundert;3;3
673;3;unverständlich;2;2
673;11;kühl;3;3
673;11;einsamkeit;3;3
673;11;stürmisch;3;3
673;11;trist;3;3
673;11;grau;2;1
673;11;verlassen;3;3
673;11;ferne;2;2
673;9;wärme;3;3
673;9;romantisch;3;3
673;9;zweisam;2;3
673;9;liebevoll;3;3
673;9;nähe;2;2
673;9;ruhe;3;3
673;9;entspannt;3;3
673;9;besonders;2;2
673;9;farbenfroh;2;2
673;9;regen;2;2
673;12;stärke;2;2
673;12;kraft;2;2
673;12;unruhe;3;3
673;12;chaos;3;3
673;12;dunkel;2;2
673;12;unbekannt;1;1
673;7;zweisamkeit;2;3
673;7;ruhe;3;3
673;7;entspannt;3;3
673;7;nähe;2;2
673;7;liebevoll;3;3
673;7;vertraut;3;3
673;7;ungestört;3;3
673;7;romantisch;3;3
673;7;wärme;3;3
673;6;unruhe;3;3
673;6;ungleichmäßig;3;2
673;6;grün;2;2
673;6;rau;3;2
673;15;entspannt;3;3
673;15;allein;2;2
673;15;wärme;2;3
673;15;dunkel;3;3
673;15;beruhigend;3;3
673;10;zweisam;3;3
673;10;romantisch;3;3
673;10;ruhig;3;3
673;10;nähe;2;2
673;5;düster;3;3
673;5;unruhig;3;3
673;5;finster;3;3
673;5;verlassen;3;3
673;5;seltsam;3;3
673;17;entspannt;3;3
673;17;wärme;3;3
673;17;licht;2;2
673;17;dunkelheit;2;2
673;17;ferne;2;2
673;17;einsamkeit;2;3
673;4;wärme;3;3
673;4;ruhe;3;3
673;4;entspannung;3;3
673;4;abenteuer;2;2
673;8;trist;3;3
673;18;unruhig;3;3
673;18;verlassen;3;3
673;16;energisch;3;3
673;13;ferne;2;2
673;13;einsamkeit;3;3
673;13;angestrengt;2;2
673;14;trist;3;3
673;14;unruhig;3;3
673;14;hell;3;3
679;1;romantisch;3;3
679;2;lebensleichtigkeit;1;1
679;2;regen;2;2
679;2;freude;3;3
679;2;liebe;3;3
679;3;unlesserlich;2;1
679;3;jugend;1;1
679;3;freizeit;2;2
679;6;melone;2;2
679;6;sommer;2;2
679;6;aquarium;1;1
679;6;künstler;1;1
679;6;freunde;1;1
679;5;schiff;2;2
679;5;einsam;3;3
679;5;düster;3;3
679;5;herbst;2;2
679;12;schizophren;1;1
679;12;mädchen;2;2
679;12;melancholisch;3;3
679;16;ruhe;3;3
679;16;vermeintliche;1;1
679;10;verliebt;2;3
679;10;düster;3;3
679;10;herbstlich;3;3
679;10;unheimlich;3;3
679;10;hoffnungsvoll;3;3
679;10;freundschaftlich;2;2
679;10;mysteriös;3;3
679;13;warm;3;3
679;13;künstlerisch;2;2
679;13;interessant;2;3
679;13;menschenkenntnise;1;1
679;15;verregnet;2;2
679;15;glücklich;3;3
679;15;farbenfroh;2;2
679;15;hoffnungsvoll;3;3
679;15;herbstlich;3;3
679;15;frühsommerlich;1;1
679;14;grau;2;2
679;14;durcheinander;2;3
679;14;party;2;2
679;14;einsilbig;2;2
679;14;ruhe;3;3
679;9;melancholisch;3;3
679;9;gesprächig;3;2
679;9;freundschaftlich;3;2
679;9;hoffnungsvoll;3;3
679;8;grau;2;2
679;8;regnerisch;3;3
679;8;sterne;2;1
679;8;winterzaber;2;2
679;8;mysteriös;3;3
679;8;versteckt;2;2
679;7;einsam;3;3
679;7;gemeinsam;2;3
679;4;klassiscch;2;1
679;4;kitschig;2;3
679;4;einfach;1;1
679;4;dumm;1;1
679;17;verrückt;2;2
679;17;genervt;1;1
679;17;kitschig;2;3
679;11;gefährlich;3;3
679;11;traditionell;2;2
679;11;idyllisch;3;3
679;11;lebensstil;2;1
679;11;schwedisch;1;1
679;18;waldig;2;2
679;18;künstlerich;1;1
679;18;angenehm;3;3
679;18;warm;3;3
684;1;warm;3;3
684;1;wald;2;2
684;1;sonne;2;2
684;1;schön;2;2
684;2;regen;2;2
684;2;paar;2;2
684;2;romantisch;3;3
684;2;schön;2;2
684;3;dunkel;3;3
684;3;schwerlesbar;1;1
684;12;asiatisch;2;2
684;12;gysha;1;1
684;17;kitschig;2;3
684;17;sonnenuntergang;2;2
684;17;boot;2;2
684;17;meer;2;2
684;15;nacht;2;2
684;15;regen;2;2
684;15;strassenlaternen;2;2
684;15;warm;3;3
684;15;schön;2;2
684;10;wald;2;2
684;10;herbst;2;2
684;10;romantisch;3;3
684;10;hochformat;1;1
684;10;paar;2;2
684;13;düne;2;2
684;13;sand;2;2
684;13;wüste;2;2
684;11;schön;2;2
684;8;positiv-bizzar;3;2
684;4;warm;2;2
684;4;kitschig;2;3
684;9;warm;2;2
684;9;romantisch;3;3
684;18;skurill;3;2
684;18;neutral;2;2
684;16;modern;1;1
684;6;interessant;3;3
684;6;spannend;3;3
684;6;biologisch;2;2
684;14;grossstadt;2;2
684;7;geheimisvoll;3;3
684;7;natur;2;2
684;5;natur;2;2
684;5;warm;2;2
693;1;chaos;3;3
693;2;calm;1;1
693;2;peace;1;1
693;2;quiet;1;1
693;2;classy;2;2
693;3;(nothing);1;1
693;9;classy;1;1
693;9;calm;1;1
693;9;quiet;1;1
693;15;quiet;1;1
693;15;calm;1;1
693;15;lovely;1;1
693;17;relaxing;1;1
693;17;chilling;1;1
693;11;reserved;1;1
693;11;closed-up;1;1
693;5;working;1;1
693;5;fresh;1;1
693;13;lazy;1;1
693;13;not-willing-to-do-anything;1;1
693;13;enjoying-sunset;1;1
693;6;art;1;1
693;6;vitality;1;1
693;6;bright;1;1
693;6;lively;1;1
693;18;sad;1;1
693;4;relaxing;1;1
693;4;chilling;1;1
693;4;enjoying;1;1
693;4;living;1;1
693;12;artistic;1;1
693;12;sad;1;1
693;10;lovely;1;1
693;10;peaceful;1;1
693;10;quiet;1;1
693;14;sad;1;1
693;16;warm;3;3
693;59;artistic;1;1
693;59;bright;1;1
693;59;colorful;1;1
693;59;love;1;1
693;59;peace;1;1
693;79;ihavenoideasorry;1;1
693;39;nature;1;1
693;39;peaceful;1;1
693;99;dancing;1;1
693;99;nature;1;1
693;99;sun;1;1
693;99;sunset;1;1
693;99;hang-out;1;1
693;99;holidays;1;1
693;19;chaos;3;3
693;19;nothing;1;1
693;19;colors;1;1
698;1;uzff;1;1
698;1;oiuzhhuh;1;1
698;1;ouigt8izug;1;1
698;1;oj;1;1
698;1;pojkolkpoih;1;1
698;1;poijuhouiguzk;1;1
698;1;poujhiuoghiu;1;1
698;1;poihpoijh;1;1
698;1;ihpljml;1;1
698;1;pihij;1;1
698;1;pohouigz6dfz;1;1
698;1;üohjpoijo;1;1
698;1;pjüpojhpoj.zudfrzwstzrdc;1;1
698;1;..ohjouzfutduzvj.po..;1;1
698;1;pigztdztchgojkl;1;1
698;1;oufztsgfkuigizdzrxjghvjln;1;1
698;1;hfdzrsztcughpoihjomm;1;1
698;1;uzfiugouhüpojoü;1;1
698;1;igiuzfguztrzsuztfiujhoük.;1;1
698;1;pigoiuzfvizciuzvouinim;1;1
698;1;mugvutcztcizgvoiuhm;1;1
698;1;iuvbizcutduzgfoihüokoüpk;1;1
698;1;ouigiuzgmmnm;1;1
698;2;jhvcghj;1;1
698;2;oujgbouhio0hjpo;1;1
698;2;pihougouhpoi;1;1
698;2;.oighizfvuiztvciuobojn+pül;1;1
698;2;pih9ugpijnüol;1;1
698;3;izfczig9uib;1;1
698;3;izfuotfvmiuzgjm;1;1
698;3;ouguztfcuzgm;1;1
698;3;miuzfgoutcimouhml;1;1
698;3;9o8ugizhg;1;1
698;3;mluztfzu;1;1
698;5;ouöföiu;1;1
698;5;pihnpijnm;1;1
698;5;pihbiopjnü.;1;1
698;9;jgcvkh;1;1
698;9;izufium;1;1
698;9;ougioumom;1;1
698;9;ougoi;1;1
698;18;kjhtgduz;1;1
698;18;uktdm;1;1
698;18;ujzcfm;1;1
698;10;ztdtzu;1;1
698;10;ughvm;1;1
698;10;kjukub;1;1
698;15;jh;1;1
698;15;iuzfgv;1;1
698;15;mjb;1;1
698;6;uzf;1;1
698;6;uzfmhlm;1;1
698;6;muzfu;1;1
698;13;oihoihoiuiu.;1;1
698;13;oiug;1;1
698;13;uof;1;1
698;13;utd;1;1
698;13;mi;1;1
698;7;rjs.;1;1
698;7;utrd;1;1
698;7;mutduztfduizm;1;1
698;11;ztrsz;1;1
698;11;ztdmuztmmm;1;1
698;11;iz6df;1;1
698;4;zrszr;1;1
698;4;utd;1;1
698;4;jzhgf;1;1
698;4;jghf;1;1
698;4;moui;1;1
698;8;ztsdz;1;1
698;8;zrszmm;1;1
698;8;izf;1;1
698;8;zd;1;1
698;8;muj;1;1
698;16;jzlhff;1;1
698;16;uzfm;1;1
698;16;ufztmmmn;1;1
698;16;mkzudtm;1;1
698;17;uzft;1;1
698;17;.ufz;1;1
698;12;zjdtr;1;1
698;12;fuzgto;1;1
698;14;zjtf;1;1
704;1;unruhig;3;3
704;1;eingeengt;3;3
704;1;verlassen;3;3
704;1;düster;3;3
704;1;beengend;3;3
704;1;claustrophobisch;2;2
704;1;hoffnungslos;3;3
704;2;bunt;2;2
704;2;romantisch;3;3
704;2;liebevoll;3;3
704;2;geheimnisvoll;3;3
704;2;ruhig;3;3
704;2;schön;2;2
704;2;angenehm;2;2
704;2;filmartig;2;2
704;2;paradisisch;3;3
704;2;glücklich;3;3
704;2;verträumt;3;3
704;3;dunkel;3;3
704;3;trist;3;3
704;3;warm;3;3
704;3;unruhig;3;3
704;3;alt;1;1
704;3;unübersichtlich;2;2
704;3;faszinierend;3;3
704;3;detailreich;2;1
704;15;warm;3;3
704;15;gut;2;2
704;15;romantisch;3;3
704;15;glücklich;3;3
704;15;allein;2;2
704;15;schön;2;2
704;15;angenehm;3;3
704;15;farbenfroh;2;2
704;15;nachdenklich;3;3
704;15;lebensfroh;3;2
704;15;sehnsüchtig;3;3
704;12;verträumt;3;3
704;12;geheimnisvoll;3;3
704;12;unsicher;3;3
704;12;nachdenklich;3;3
704;12;dunkel;2;2
704;12;verwirrt;3;3
704;12;tiefgründig;3;3
704;14;triste;2;3
704;14;klinisch;2;2
704;14;rein;2;1
704;14;beklemmend;3;3
704;14;eintönig;3;3
704;14;gedämmt;1;1
704;14;unterdrückt;2;1
704;14;leer;2;2
704;14;gleichförmig;2;2
704;14;neutral;3;2
704;6;lebendig;3;3
704;6;aktiv;2;2
704;6;vielfältig;3;2
704;6;bunt;2;2
704;6;aspektreich;1;1
704;6;unruhig;3;3
704;8;schön;2;2
704;8;angenehm;3;3
704;8;warm;3;3
704;8;winterlich;3;3
704;8;verträumt;3;3
704;8;romantisch;3;3
704;8;unrealistisch;2;3
704;8;traumartig;2;3
704;8;faszinierend;3;3
704;8;tiefgründig;2;3
704;8;unvorhersehbar;2;2
704;8;abenteuer;1;2
704;8;traum;2;2
704;8;geborgen;3;3
704;8;möglichkeitenreich;1;1
704;5;herbstlich;3;3
704;5;einsam;3;3
704;5;allein;2;2
704;5;losgelöst;3;3
704;5;ruhig;3;3
704;5;angenehm;3;3
704;5;unbeeinflusst;2;1
704;5;elegant;1;1
704;5;schön;2;2
704;5;warm;2;2
704;5;kühl;3;3
704;5;ruhe;3;3
704;5;verspielt;3;2
704;5;nachdenklich;3;3
704;10;ruhig;3;3
704;10;herbstlich;3;3
704;10;warm;3;3
704;10;zweisamkeit;3;3
704;10;zusammen;2;2
704;10;romantisch;3;3
704;10;schön;2;2
704;10;atmosphärisch;1;1
704;10;friedlich;3;3
704;10;entspannt;3;3
704;10;liebevoll;3;3
704;9;liebevoll;3;3
704;9;romantisch;3;3
704;9;herbstlich;3;3
704;9;angenehm;3;3
704;9;schön;3;3
704;9;warm;2;2
704;9;zweisamkeit;3;3
704;9;zusammen;2;2
704;9;kuschelig;3;3
704;9;friedlich;3;3
704;9;passend;1;1
704;9;ungewöhnlich;1;1
704;9;verliebt;3;3
704;9;gut;2;2
704;9;richtig;2;1
704;9;verträumt;3;3
704;9;traumartig;2;3
704;9;unwirklich;3;3
704;4;verträumt;3;3
704;4;malerisch;2;3
704;4;abendlich;3;3
704;4;angenehm;3;3
704;4;urlaub;2;2
704;4;aussicht;2;2
704;4;ruhig;3;3
704;4;beruhigend;3;3
704;4;nachdenklich;3;3
704;4;schweifend;1;1
704;4;gedankenvoll;2;3
704;4;sommerlich;3;3
704;4;friedlich;3;3
704;4;losgelöst;2;3
704;4;unabhängig;3;3
704;11;kühl;3;3
704;11;distanziert;2;2
704;13;warm;3;3
704;13;ereignislos;2;2
704;13;distanziert;1;1
704;13;allein;2;2
704;13;einsam;3;3
704;13;endlos;2;2
704;13;weit;1;1
704;17;abendlich;3;3
704;17;weit;1;1
704;17;grenzenlos;2;2
704;17;angenehm;3;3
704;17;allein;2;2
704;17;einsam;3;3
704;17;unbegrenzt;2;2
704;17;einfach;2;1
704;17;ruhig;3;3
704;18;kühl;2;3
704;18;triste;2;3
704;18;kontrastlos;2;2
704;18;beunruhigend;3;3
704;18;distanziert;2;1
704;18;verwirrend;3;3
704;18;unbestimmt;2;2
704;16;abendlich;3;3
704;16;natur;2;2
704;16;neu;1;1
704;16;ruhig;3;3
704;7;weit;1;1
704;7;zweisamkeit;2;3
704;7;frei;3;3
704;7;nachdenklich;3;3
704;7;hoffnungsvoll;3;3
704;7;friedlich;3;3
704;7;ruhig;3;3
704;7;privat;2;2
704;79;düster;3;3
704;79;unterirdisch;2;2
704;79;unwirklich;3;2
704;79;traumartig;2;2
704;79;beunruhigend;3;3
704;79;bedrohlich;3;3
704;79;unangenehm;3;3
704;79;wirr;3;3
704;79;dunkel;3;3
704;59;farbenfroh;2;2
704;59;hoffnungsvoll;3;3
704;59;lieblich;3;2
704;59;leicht;2;2
704;59;luftig;2;2
704;59;verträumt;3;3
704;59;verspielt;2;3
704;19;uneinsichtig;1;2
704;19;verschwommen;2;2
704;19;triste;3;3
704;19;düster;3;3
704;19;unwirklich;2;3
704;19;beunruhigend;3;3
704;19;verlassen;3;3
704;99;tänzerisch;3;2
704;99;leicht;2;2
704;99;verworren;2;2
704;99;verschnörkelt;2;2
704;99;warm;3;3
704;99;gemeinsamkeit;2;3
704;99;unruhig;3;3
704;39;unruhig;3;3
704;39;bedrohlich;3;3
704;39;kalt;3;3
704;39;düster;3;3
704;39;beunruhigend;3;3
704;39;unangenehm;3;3
